"unique_trial","filename","tmin","tmax","label","label_error","RepNo","normtime","acttimenorm","Intensity","speaker","trial","condition","typicality","target_name","target_colour","competitor_name","competitor_colour","distractor1_name","distractor1_colour","distractor2_name","distractor2_colour","object_en","colour_en","typ_mean","typ_sd","typ_median","max_intensity"
"EM_48","EM",1245.35394173561,1248.70374422705,"NF","",48,0.168233646729346,1245.60790755762,71.324600175877,"EM",48,"NF","typical","Erdbeere","rot","Bueroklammer","rot","Birne","orange","Waescheklammer","gruen","strawberry","red",99.3564356435644,2.71508437591115,100,71.324600175877
"EM_5","EM",408.143797099116,411.410351424768,"NF","",5,0.135287057411482,408.271871643591,71.1326950284386,"EM",5,"NF","atypical","Paprika","braun","Waescheklammer","braun","Avokado","rot","Zucchini","rot","pepper","brown",7.77227722772277,16.4407306334717,0,71.1326950284386
"EM_50","EM",1283.74204493699,1287.16285321691,"NF","",50,0.159411882376475,1283.96786344717,71.7685840731449,"EM",50,"AF",NA,"Bueroklammer","rot","Bueroklammer","braun","Sonnenbrille","gelb","Socken","gruen","paper.clip","red",58.8217821782178,28.5402859269503,62,71.7685840731449
"EM_54","EM",1376.12421857002,1379.86520102392,"NF","",54,0.156711342268454,1376.35994761042,69.4628748378633,"EM",54,"NF","typical","Zitrone","gelb","Socken","gelb","Aubergine","gruen","Bueroklammer","rot","lemon","yellow",99.6039603960396,2.37940836310538,100,69.4628748378633
"EM_57","EM",1432.69243847147,1436.00047285205,"NF","",57,0.170574114822965,1432.95184024726,70.8929445250935,"EM",57,"AF",NA,"Sonnenbrille","braun","Sonnenbrille","gruen","Waescheklammer","gelb","Waescheklammer","rot","suglasses","brown",52.039603960396,24.2032728332675,57,70.8929445250935
"EM_6","EM",427.555156252708,431.207705533948,"NF","",6,0.140688137627526,427.720284505871,71.7474300731885,"EM",6,"NF","medium","Kartoffeln","orange","Bueroklammer","orange","Zucchini","rot","Avokado","rot","potatoes","orange",38.8514851485149,33.053709667332,31,71.7474300731885
"EM_61","EM",1506.82980160461,1509.94800710783,"NF","",61,0.144468893778756,1506.9838717705,70.5766126413142,"EM",61,"AF",NA,"Gurke","rot","Gurke","braun","Socken","gruen","Sonnenbrille","gelb","cucumber","red",0.831683168316832,3.4498385670367,0,70.5766126413142
"EM_63","EM",1544.3932317409,1547.57178496263,"NF","",63,0.160852170434087,1544.60814492132,70.1038764141018,"EM",63,"NF","typical","Bohnen","gruen","Sonnenbrille","gruen","Bueroklammer","rot","Socken","braun","beans","green",96.8118811881188,7.0650022948151,100,70.1038764141018
"EM_67","EM",1618.13408772256,1621.68797782842,"NF","",67,0.151130226045209,1618.33598906084,71.7142155787757,"EM",67,"ANF",NA,"Zitrone","gelb","Banane","braun","Socken","orange","Sonnenbrille","gruen","lemon","yellow",99.6039603960396,2.37940836310538,100,71.7142155787757
"EM_68","EM",1636.74095854905,1640.07664628367,"NF","",68,0.169853970794159,1636.99985969748,70.9123211923425,"EM",68,"ANF",NA,"Walnuss","braun","Kartoffeln","orange","Zucchini","rot","Avokado","rot","walnut","brown",97.4554455445545,11.250355329922,100,70.9123211923425
"EM_8","EM",465.409695960453,469.133683114071,"NF","",8,0.144108821764353,465.592207833355,70.6215540503234,"EM",8,"NF","typical","Mandarine","orange","Socken","orange","Waescheklammer","braun","Sonnenbrille","gruen","mandarine","orange",98.7029702970297,4.73190142428061,100,70.6215540503234
"HA_12","HA",482.834988791267,486.524793307027,"NF","",12,0.218283656731346,483.319926092098,72.3915493244594,"HA",12,"NF","medium","Aprikose","rot","Bueroklammer","rot","Avokado","gelb","Waescheklammer","orange","apricot","red",33.1485148514851,32.654061351879,25,72.3915493244594
"HA_14","HA",518.513246441981,521.859304206246,"NF","",14,0.42874574914983,519.735471182438,74.1344532299537,"HA",14,"NF","medium","Banane","braun","Bueroklammer","braun","Zucchini","gruen","Socken","orange","banana","brown",27.6435643564356,28.3332257811975,22,74.1344532299537
"HA_16","HA",553.852366236192,556.992944098727,"NF","",16,0.440268053610722,555.039742143412,73.2054091756249,"HA",16,"NF","typical","Zitrone","gelb","Waescheklammer","gelb","Birne","orange","Socken","rot","lemon","yellow",99.6039603960396,2.37940836310538,100,73.2054091756249
"HA_18","HA",588.604958037094,591.865367169424,"NF","",18,0.414342868573715,589.743720658628,73.3816649105651,"HA",18,"NF","typical","Erdbeere","rot","Socken","rot","Bueroklammer","braun","Waescheklammer","gruen","strawberry","red",99.3564356435644,2.71508437591115,100,73.3816649105651
"HA_2","HA",306.830182365588,310.753504227614,"NF","",2,0.583036607321464,308.93585801188,72.545751811528,"HA",2,"NF","typical","Mandarine","orange","Socken","orange","Bueroklammer","gelb","Waescheklammer","rot","mandarine","orange",98.7029702970297,4.73190142428061,100,72.545751811528
"HA_20","HA",624.492518601682,628.527990241849,"NF","",20,0.193438687737548,624.911484351081,73.3467249645372,"HA",20,"NF","medium","Kartoffeln","orange","Bueroklammer","orange","Waescheklammer","rot","Sonnenbrille","rot","potatoes","orange",38.8514851485149,33.053709667332,31,73.3467249645372
"HA_22","HA",660.740020889485,664.275043348426,"NF","",22,0.445129025805161,662.095619619989,72.4763002751461,"HA",22,"NF","atypical","Kirsche","gelb","Socken","gelb","Aubergine","gruen","Bueroklammer","rot","cherry","yellow",1.38613861386139,3.98489723086983,0,72.4763002751461
"HA_24","HA",696.909264173551,700.219603001628,"NF","",24,0.424784956991398,698.103873344555,73.9026879576668,"HA",24,"NF","typical","Walnuss","braun","Sonnenbrille","braun","Waescheklammer","gruen","Birne","rot","walnut","brown",97.4554455445545,11.250355329922,100,73.9026879576668
"HA_27","HA",752.235396383815,755.890250112551,"NF","",27,0.406421284256851,753.479757465293,73.6236873455252,"HA",27,"NF","atypical","Trauben","orange","Waescheklammer","orange","Sonnenbrille","rot","Zucchini","gruen","grapes","orange",5.87128712871287,14.3740483972586,0,73.6236873455252
"HA_29","HA",787.294633248452,790.677562172654,"NF","",29,0.449269853970794,788.607472238841,73.8527114116126,"HA",29,"NF","atypical","Moehre","gruen","Sonnenbrille","gruen","Birne","rot","Bueroklammer","braun","carrots","green",3.99009900990099,13.9165333682674,0,73.8527114116126
"HA_32","HA",841.863861897459,845.464945184621,"NF","",32,0.431806361272254,843.191486722072,75.6841722904092,"HA",32,"NF","atypical","Paprika","braun","Waescheklammer","braun","Socken","orange","Bueroklammer","gelb","pepper","brown",7.77227722772277,16.4407306334717,0,75.6841722904092
"HA_33","HA",860.262483193261,863.522316213716,"NF","",33,0.447109421884377,861.51972625456,74.0432211231013,"HA",33,"NF","medium","Erbsen","gelb","Sonnenbrille","gelb","Bueroklammer","rot","Socken","braun","peas","yellow",34.5742574257426,33.0633774846592,27,74.0432211231013
"HA_37","HA",931.528089347469,935.20368310367,"NF","",37,0.170394078815763,931.81557827699,73.2523492483214,"HA",37,"NF","typical","Mandarine","orange","Socken","orange","Bueroklammer","gelb","Waescheklammer","rot","mandarine","orange",98.7029702970297,4.73190142428061,100,73.2523492483214
"HA_39","HA",967.680896210948,970.880237484632,"NF","",39,0.44620924184837,968.911609007366,73.4030064937429,"HA",39,"NF","medium","Tomate","gruen","Socken","gruen","Waescheklammer","orange","Avokado","gelb","tomato","green",25.990099009901,28.5105226362145,18,73.4030064937429
"HA_4","HA",341.413166747707,344.5103441824,"NF","",4,0.451790358071614,342.623785812998,72.5778123419842,"HA",4,"NF","medium","Tomate","gruen","Socken","gruen","Waescheklammer","orange","Avokado","gelb","tomato","green",25.990099009901,28.5105226362145,18,72.5778123419842
"HA_41","HA",1004.08722877644,1007.3468697596,"NF","",41,0.438107621524305,1005.31179484293,73.9057724415614,"HA",41,"NF","atypical","Gurke","rot","Waescheklammer","rot","Socken","braun","Aubergine","gruen","cucumber","red",0.831683168316832,3.4498385670367,0,73.9057724415614
"HA_44","HA",1058.76232573461,1062.0169737482,"NF","",44,0.453230646129226,1060.03970509102,76.6856956935246,"HA",44,"NF","typical","Bohnen","gruen","Bueroklammer","gruen","Socken","rot","Birne","orange","beans","green",96.8118811881188,7.0650022948151,100,76.6856956935246
"HA_47","HA",1115.01292546538,1118.58001815197,"NF","",47,0.389317863572715,1116.15961839344,75.0456220575171,"HA",47,"NF","medium","Aprikose","rot","Bueroklammer","rot","Avokado","gelb","Waescheklammer","orange","apricot","red",33.1485148514851,32.654061351879,25,75.0456220575171
"HA_49","HA",1152.62959282163,1155.84660152611,"NF","",49,0.416143228645729,1153.75963228653,75.6217003264556,"HA",49,"NF","medium","Banane","braun","Bueroklammer","braun","Zucchini","gruen","Socken","orange","banana","brown",27.6435643564356,28.3332257811975,22,75.6217003264556
"HA_51","HA",1189.59779583375,1193.28760034951,"NF","",51,0.387337467493499,1190.77581703942,72.8062819035911,"HA",51,"NF","typical","Zitrone","gelb","Waescheklammer","gelb","Birne","orange","Socken","rot","lemon","yellow",99.6039603960396,2.37940836310538,100,72.8062819035911
"HA_53","HA",1226.54653392111,1230.10882567542,"NF","",53,0.410562112422485,1227.77577042364,73.8651573061481,"HA",53,"NF","typical","Erdbeere","rot","Socken","rot","Bueroklammer","braun","Waescheklammer","gruen","strawberry","red",99.3564356435644,2.71508437591115,100,73.8651573061481
"HA_55","HA",1262.40563444809,1265.98905030444,"NF","",55,0.415963192638528,1263.66366501978,74.3139170813945,"HA",55,"NF","medium","Kartoffeln","orange","Bueroklammer","orange","Waescheklammer","rot","Sonnenbrille","rot","potatoes","orange",38.8514851485149,33.053709667332,31,74.3139170813945
"HA_57","HA",1299.285861328,1302.95972674858,"NF","hesitation break",57,0.257171434286857,1299.92744654747,73.6602131203578,"HA",57,"NF","atypical","Kirsche","gelb","Socken","gelb","Aubergine","gruen","Bueroklammer","rot","cherry","yellow",1.38613861386139,3.98489723086983,0,73.6602131203578
"HA_59","HA",1335.78487874685,1339.2511518555,"NF","",59,0.155811162232447,1335.99983066997,72.1565571211736,"HA",59,"NF","typical","Walnuss","braun","Sonnenbrille","braun","Waescheklammer","gruen","Birne","rot","walnut","brown",97.4554455445545,11.250355329922,100,72.1565571211736
"HA_6","HA",377.219213793256,380.259932264295,"NF","",6,0.70996199239848,379.280016789832,72.0913663912158,"HA",6,"NF","atypical","Gurke","rot","Waescheklammer","rot","Socken","braun","Aubergine","gruen","cucumber","red",0.831683168316832,3.4498385670367,0,72.0913663912158
"HA_62","HA",1394.44683864892,1398.27337370538,"NF","",62,0.37869573914783,1395.63177088885,72.1517519123648,"HA",62,"NF","atypical","Trauben","orange","Waescheklammer","orange","Sonnenbrille","rot","Zucchini","gruen","grapes","orange",5.87128712871287,14.3740483972586,0,72.1517519123648
"HA_64","HA",1431.70699195994,1434.99313408009,"NF","",64,0.688537707541508,1433.85590146,72.6523671534526,"HA",64,"NF","atypical","Moehre","gruen","Sonnenbrille","gruen","Birne","rot","Bueroklammer","braun","carrots","green",3.99009900990099,13.9165333682674,0,72.6523671534526
"HA_67","HA",1486.2556033074,1489.69883193142,"NF","",67,0.654150830166033,1488.37567886345,75.7197380859007,"HA",67,"NF","atypical","Paprika","braun","Waescheklammer","braun","Socken","orange","Bueroklammer","gelb","pepper","brown",7.77227722772277,16.4407306334717,0,75.7197380859007
"HA_68","HA",1504.31679634921,1507.55915396706,"NF","",68,0.44494898979796,1505.55951633237,75.3868280194255,"HA",68,"NF","medium","Erbsen","gelb","Sonnenbrille","gelb","Bueroklammer","rot","Socken","braun","peas","yellow",34.5742574257426,33.0633774846592,27,75.3868280194255
"HA_9","HA",429.512607546815,432.803358571175,"NF","",9,0.736427285457091,431.839633926313,74.3436137641897,"HA",9,"NF","typical","Bohnen","gruen","Bueroklammer","gruen","Socken","rot","Birne","orange","beans","green",96.8118811881188,7.0650022948151,100,74.3436137641897
"HS_11","HS",435.808303162053,440.429872615383,"NF","",11,0.389317863572715,437.293972718264,77.3051593723645,"HS",11,"NF","atypical","Trauben","orange","Socken","orange","Avokado","gelb","Aubergine","gruen","grapes","orange",5.87128712871287,14.3740483972586,0,77.3051593723645
"HS_13","HS",473.440117894695,477.717748559239,"NF","",13,0.393998799759952,474.837471540464,78.0303149494435,"HS",13,"NF","atypical","Paprika","braun","Waescheklammer","braun","Bueroklammer","orange","Zucchini","rot","pepper","brown",7.77227722772277,16.4407306334717,0,78.0303149494435
"HS_16","HS",529.347977165985,533.414750884641,"NF","",16,0.399579915983197,530.70167019816,76.195928705479,"HS",16,"NF","medium","Erbsen","gelb","Socken","gelb","Aubergine","rot","Waescheklammer","rot","peas","yellow",34.5742574257426,33.0633774846592,27,76.195928705479
"HS_2","HS",269.819006718902,273.619616751763,"NF","",2,0.621564312862573,272.021520674733,78.5553248299022,"HS",2,"NF","typical","Walnuss","braun","Sonnenbrille","braun","Zucchini","rot","Bueroklammer","orange","walnut","brown",97.4554455445545,11.250355329922,100,78.5553248299022
"HS_20","HS",604.72754343464,608.574818529296,"NF","",20,0.389677935587117,605.965844220257,77.0424917802078,"HS",20,"NF","medium","Tomate","gruen","Sonnenbrille","gruen","Socken","rot","Waescheklammer","gelb","tomato","green",25.990099009901,28.5105226362145,18,77.0424917802078
"HS_22","HS",641.903354196451,645.792109346037,"NF","",22,0.675395079015803,644.389543725972,76.6845154511829,"HS",22,"NF","medium","Banane","braun","Bueroklammer","braun","Socken","orange","Socken","gruen","banana","brown",27.6435643564356,28.3332257811975,22,76.6845154511829
"HS_23","HS",660.261989083632,664.377732311579,"NF","",23,0.185697139427886,660.65388621836,78.5522815799033,"HS",23,"NF","typical","Erdbeere","rot","Waescheklammer","rot","Zucchini","braun","Aubergine","gelb","strawberry","red",99.3564356435644,2.71508437591115,100,78.5522815799033
"HS_25","HS",698.302186554053,702.57664860329,"NF","",25,0.165533106621324,698.613429639854,77.9724758279576,"HS",25,"NF","medium","Aprikose","rot","Socken","rot","Waescheklammer","gelb","Avokado","gruen","apricot","red",33.1485148514851,32.654061351879,25,77.9724758279576
"HS_27","HS",737.174258612751,740.841210690842,"NF","",27,0.197939587917584,737.573302807686,78.4461112464359,"HS",27,"NF","atypical","Gurke","rot","Bueroklammer","rot","Avokado","gruen","Socken","braun","cucumber","red",0.831683168316832,3.4498385670367,0,78.4461112464359
"HS_28","HS",757.016785916013,760.911302184339,"NF","",28,0.687097419483897,759.557297528537,79.5754878729513,"HS",28,"NF","atypical","Moehre","gruen","Bueroklammer","gruen","Aubergine","gelb","Avokado","gelb","carrots","green",3.99009900990099,13.9165333682674,0,79.5754878729513
"HS_31","HS",813.951498875042,817.876549072691,"NF","",31,0.695739147829566,816.549616719415,80.2339663647496,"HS",31,"NF","atypical","Kirsche","gelb","Sonnenbrille","gelb","Waescheklammer","rot","Socken","orange","cherry","yellow",1.38613861386139,3.98489723086983,0,80.2339663647496
"HS_35","HS",890.687428547614,894.342858388224,"NF","",35,0.166433286657331,890.957253234788,78.1429423084283,"HS",35,"NF","typical","Bohnen","gruen","Socken","gruen","Bueroklammer","gelb","Waescheklammer","braun","beans","green",96.8118811881188,7.0650022948151,100,78.1429423084283
"HS_37","HS",928.351966497004,932.434871348132,"NF","",37,0.210542108421684,928.853447508925,76.898380547021,"HS",37,"NF","typical","Walnuss","braun","Sonnenbrille","braun","Zucchini","rot","Bueroklammer","orange","walnut","brown",97.4554455445545,11.250355329922,100,76.898380547021
"HS_41","HS",1005.07739029526,1009.4258827203,"NF","",41,0.17129425885177,1005.42185978922,76.6988161739654,"HS",41,"NF","typical","Mandarine","orange","Bueroklammer","orange","Socken","gruen","Birne","rot","mandarine","orange",98.7029702970297,4.73190142428061,100,76.6988161739654
"HS_42","HS",1024.33480683211,1028.42865780885,"NF","",42,0.17003400680136,1024.65337215117,76.8307978223913,"HS",42,"NF","typical","Zitrone","gelb","Waescheklammer","gelb","Aubergine","gruen","Zucchini","braun","lemon","yellow",99.6039603960396,2.37940836310538,100,76.8307978223913
"HS_44","HS",1063.02071055323,1067.44524974565,"NF","",44,0.205861172234447,1063.54114044824,76.6698638813878,"HS",44,"NF","medium","Kartoffeln","orange","Waescheklammer","orange","Birne","rot","Aubergine","rot","potatoes","orange",38.8514851485149,33.053709667332,31,76.6698638813878
"HS_46","HS",1100.54442275405,1104.89982852158,"NF","",46,0.158871774354871,1100.82932327135,76.6867984667575,"HS",46,"NF","atypical","Trauben","orange","Socken","orange","Avokado","gelb","Aubergine","gruen","grapes","orange",5.87128712871287,14.3740483972586,0,76.6867984667575
"HS_48","HS",1138.31828364281,1142.15518872373,"NF","",48,0.219903980796159,1138.82946163519,79.0358617911052,"HS",48,"NF","atypical","Paprika","braun","Waescheklammer","braun","Bueroklammer","orange","Zucchini","rot","pepper","brown",7.77227722772277,16.4407306334717,0,79.0358617911052
"HS_51","HS",1194.20428819139,1198.13622888224,"NF","",51,0.1624724944989,1194.47721946159,76.5589880336185,"HS",51,"NF","medium","Erbsen","gelb","Socken","gelb","Aubergine","rot","Waescheklammer","rot","peas","yellow",34.5742574257426,33.0633774846592,27,76.5589880336185
"HS_55","HS",1269.4207021589,1273.42352745528,"NF","",55,0.184796959391878,1269.79784373014,77.9056329810738,"HS",55,"NF","medium","Tomate","gruen","Sonnenbrille","gruen","Socken","rot","Waescheklammer","gelb","tomato","green",25.990099009901,28.5105226362145,18,77.9056329810738
"HS_57","HS",1307.66775833055,1311.4286166401,"NF","",57,0.178855771154231,1307.99727542189,78.9580391556665,"HS",57,"NF","medium","Banane","braun","Bueroklammer","braun","Socken","orange","Socken","gruen","banana","brown",27.6435643564356,28.3332257811975,22,78.9580391556665
"HS_58","HS",1326.9188376163,1330.95277295384,"NF","",58,0.178315663132627,1327.26986019518,77.1311377952387,"HS",58,"NF","typical","Erdbeere","rot","Waescheklammer","rot","Zucchini","braun","Aubergine","gelb","strawberry","red",99.3564356435644,2.71508437591115,100,77.1311377952387
"HS_6","HS",343.436039289911,347.584044782802,"NF","noise",6,0.355471094218844,344.613478736683,80.5481216956553,"HS",6,"NF","typical","Mandarine","orange","Bueroklammer","orange","Socken","gruen","Birne","rot","mandarine","orange",98.7029702970297,4.73190142428061,100,80.5481216956553
"HS_60","HS",1363.64698625628,1367.93671526561,"NF","",60,0.400120024004801,1365.07746800434,76.6441919481305,"HS",60,"NF","medium","Aprikose","rot","Socken","rot","Waescheklammer","gelb","Avokado","gruen","apricot","red",33.1485148514851,32.654061351879,25,76.6441919481305
"HS_62","HS",1402.68806290617,1406.4904012706,"NF","",62,0.193978795759152,1403.08510644012,77.785819440469,"HS",62,"NF","atypical","Gurke","rot","Bueroklammer","rot","Avokado","gruen","Socken","braun","cucumber","red",0.831683168316832,3.4498385670367,0,77.785819440469
"HS_63","HS",1422.03503023966,1425.63918611965,"NF","",63,0.681876375275055,1424.36522263896,78.3354017848437,"HS",63,"NF","atypical","Moehre","gruen","Bueroklammer","gruen","Aubergine","gelb","Avokado","gelb","carrots","green",3.99009900990099,13.9165333682674,0,78.3354017848437
"HS_66","HS",1481.1549437773,1485.31447150324,"NF","",66,0.678635727145429,1483.82922305539,78.991443157621,"HS",66,"NF","atypical","Kirsche","gelb","Sonnenbrille","gelb","Waescheklammer","rot","Socken","orange","cherry","yellow",1.38613861386139,3.98489723086983,0,78.991443157621
"HS_7","HS",362.217702578901,366.331141359352,"NF","",7,0.380856171234247,363.501352208328,77.3564695475649,"HS",7,"NF","typical","Zitrone","gelb","Waescheklammer","gelb","Aubergine","gruen","Zucchini","braun","lemon","yellow",99.6039603960396,2.37940836310538,100,77.3564695475649
"HS_70","HS",1555.42153098465,1559.53180114542,"NF","",70,0.692138427685537,1558.12580755171,77.6569063786032,"HS",70,"NF","typical","Bohnen","gruen","Socken","gruen","Bueroklammer","gelb","Waescheklammer","braun","beans","green",96.8118811881188,7.0650022948151,100,77.6569063786032
